v100.gra,100,Jones - Plassman standard(with threadpool),3,0.002,78
v100.gra,100,Jones-Plassman standard (without threadpool),3,0.201,78
v100.gra,100,Jones-Plassman standard (find and color): ,3,0.002,78
v100.gra,100,Largest Degree First standard,5,0.004,78
v100.gra,100,Largest Degree First (find and color),5,0.003,78
v100.gra,100,Smallest Degree Last (sequential weighing),5,0.003,78
v100.gra,100,Jones - Plassman standard(with threadpool),5,0.004,78
v100.gra,100,Jones-Plassman standard (without threadpool),5,0.315,78
v100.gra,100,Jones-Plassman standard (find and color): ,5,0.004,78
v100.gra,100,Largest Degree First standard,8,0.005,78
v100.gra,100,Largest Degree First (find and color),8,0.007,78
v100.gra,100,Smallest Degree Last (sequential weighing),8,0.006,78
v100.gra,100,Jones - Plassman standard(with threadpool),8,0.006,78
v100.gra,100,Jones-Plassman standard (without threadpool),8,0.479,78
v100.gra,100,Jones-Plassman standard (find and color): ,8,0.006,78
v100.gra,100,Largest Degree First standard,12,0.008,78
v100.gra,100,Largest Degree First (find and color),12,0.011,78
v100.gra,100,Smallest Degree Last (sequential weighing),12,0.008,78
v100.gra,100,Jones - Plassman standard(with threadpool),12,0.009,78
v100.gra,100,Jones-Plassman standard (without threadpool),12,0.714,78
v100.gra,100,Jones-Plassman standard (find and color): ,12,0.011,78
v100.gra,100,Largest Degree First standard,20,0.012,78
v100.gra,100,Largest Degree First (find and color),20,0.017,78
v100.gra,100,Smallest Degree Last (sequential weighing),20,0.012,78
v100.gra,100,Jones - Plassman standard(with threadpool),20,0.012,78
v100.gra,100,Jones-Plassman standard (without threadpool),20,1.051,78
v100.gra,100,Jones-Plassman standard (find and color): ,20,0.016,78
v1000.gra,1000,Greedy Sequential Coloring,1,0.003,752
v1000.gra,1000,Largest Degree First standard,2,0.022,751
v1000.gra,1000,Largest Degree First (find and color),2,0.019,751
v1000.gra,1000,Smallest Degree Last (sequential),1,0.063,751
v1000.gra,1000,Smallest Degree Last (sequential weighing),2,0.071,751
v1000.gra,1000,Jones - Plassman(sequential),1,0.015,751
v1000.gra,1000,Jones - Plassman standard(with threadpool),2,0.02,751
v1000.gra,1000,Jones-Plassman standard (without threadpool),2,1.288,751
v1000.gra,1000,Jones-Plassman standard (find and color): ,2,0.016,751
v1000.gra,1000,Largest Degree First standard,3,0.02,751
v1000.gra,1000,Largest Degree First (find and color),3,0.022,752
v1000.gra,1000,Smallest Degree Last (sequential weighing),3,0.069,751
v1000.gra,1000,Jones - Plassman standard(with threadpool),3,0.02,751
