rgg_n_2_15_s0.graph,32768,Smallest Degree Last (sequential weighing),8,5,0.016,13
rgg_n_2_15_s0.graph,32768,Jones - Plassman standard(with threadpool),8,5,0.008,14
rgg_n_2_15_s0.graph,32768,Largest Degree First standard,8,10,0.011,13
rgg_n_2_15_s0.graph,32768,Smallest Degree Last (sequential weighing),8,10,0.016,14
rgg_n_2_15_s0.graph,32768,Jones - Plassman standard(with threadpool),8,10,0.012,14
rgg_n_2_15_s0.graph,32768,Largest Degree First standard,8,100,0.047,13
rgg_n_2_15_s0.graph,32768,Smallest Degree Last (sequential weighing),8,100,0.032,14
rgg_n_2_15_s0.graph,32768,Jones - Plassman standard(with threadpool),8,100,0.035,15
rgg_n_2_15_s0.graph,32768,Largest Degree First standard,12,1,0.009,13
rgg_n_2_15_s0.graph,32768,Smallest Degree Last (sequential weighing),12,1,0.017,13
rgg_n_2_15_s0.graph,32768,Jones - Plassman standard(with threadpool),12,1,0.009,14
rgg_n_2_15_s0.graph,32768,Largest Degree First standard,12,5,0.011,13
rgg_n_2_15_s0.graph,32768,Smallest Degree Last (sequential weighing),12,5,0.02,13
rgg_n_2_15_s0.graph,32768,Jones - Plassman standard(with threadpool),12,5,0.01,14
rgg_n_2_15_s0.graph,32768,Largest Degree First standard,12,10,0.013,13
rgg_n_2_15_s0.graph,32768,Smallest Degree Last (sequential weighing),12,10,0.019,13
rgg_n_2_15_s0.graph,32768,Jones - Plassman standard(with threadpool),12,10,0.012,14
rgg_n_2_15_s0.graph,32768,Largest Degree First standard,12,100,0.073,13
rgg_n_2_15_s0.graph,32768,Smallest Degree Last (sequential weighing),12,100,0.043,13
rgg_n_2_15_s0.graph,32768,Jones - Plassman standard(with threadpool),12,100,0.069,15
rgg_n_2_15_s0.graph,32768,Largest Degree First standard,20,1,0.011,13
rgg_n_2_15_s0.graph,32768,Smallest Degree Last (sequential weighing),20,1,0.017,13
rgg_n_2_15_s0.graph,32768,Jones - Plassman standard(with threadpool),20,1,0.009,15
rgg_n_2_15_s0.graph,32768,Largest Degree First standard,20,5,0.013,14
rgg_n_2_15_s0.graph,32768,Smallest Degree Last (sequential weighing),20,5,0.02,14
rgg_n_2_15_s0.graph,32768,Jones - Plassman standard(with threadpool),20,5,0.012,14
rgg_n_2_15_s0.graph,32768,Largest Degree First standard,20,10,0.018,13
rgg_n_2_15_s0.graph,32768,Smallest Degree Last (sequential weighing),20,10,0.023,13
rgg_n_2_15_s0.graph,32768,Jones - Plassman standard(with threadpool),20,10,0.018,14
rgg_n_2_15_s0.graph,32768,Largest Degree First standard,20,100,0.115,14
rgg_n_2_15_s0.graph,32768,Smallest Degree Last (sequential weighing),20,100,0.082,14
rgg_n_2_15_s0.graph,32768,Jones - Plassman standard(with threadpool),20,100,0.11,15
rgg_n_2_16_s0.graph,65536,Largest Degree First standard,2,1,0.037,15
rgg_n_2_16_s0.graph,65536,Smallest Degree Last (sequential weighing),2,1,0.047,15
rgg_n_2_16_s0.graph,65536,Jones - Plassman standard(with threadpool),2,1,0.033,16
rgg_n_2_16_s0.graph,65536,Largest Degree First standard,2,5,0.042,15
rgg_n_2_16_s0.graph,65536,Smallest Degree Last (sequential weighing),2,5,0.059,14
rgg_n_2_16_s0.graph,65536,Jones - Plassman standard(with threadpool),2,5,0.034,17
rgg_n_2_16_s0.graph,65536,Largest Degree First standard,2,10,0.035,15
rgg_n_2_16_s0.graph,65536,Smallest Degree Last (sequential weighing),2,10,0.044,15
rgg_n_2_16_s0.graph,65536,Jones - Plassman standard(with threadpool),2,10,0.027,16
rgg_n_2_16_s0.graph,65536,Largest Degree First standard,2,100,0.041,15
rgg_n_2_16_s0.graph,65536,Smallest Degree Last (sequential weighing),2,100,0.049,15
rgg_n_2_16_s0.graph,65536,Jones - Plassman standard(with threadpool),2,100,0.033,17
rgg_n_2_16_s0.graph,65536,Largest Degree First standard,3,1,0.027,15
rgg_n_2_16_s0.graph,65536,Smallest Degree Last (sequential weighing),3,1,0.045,15
rgg_n_2_16_s0.graph,65536,Jones - Plassman standard(with threadpool),3,1,0.024,17
rgg_n_2_16_s0.graph,65536,Largest Degree First standard,3,5,0.029,16
rgg_n_2_16_s0.graph,65536,Smallest Degree Last (sequential weighing),3,5,0.045,15
rgg_n_2_16_s0.graph,65536,Jones - Plassman standard(with threadpool),3,5,0.024,16
rgg_n_2_16_s0.graph,65536,Largest Degree First standard,3,10,0.025,15
rgg_n_2_16_s0.graph,65536,Smallest Degree Last (sequential weighing),3,10,0.04,15
rgg_n_2_16_s0.graph,65536,Jones - Plassman standard(with threadpool),3,10,0.022,15
rgg_n_2_16_s0.graph,65536,Largest Degree First standard,3,100,0.032,14
rgg_n_2_16_s0.graph,65536,Smallest Degree Last (sequential weighing),3,100,0.041,14
rgg_n_2_16_s0.graph,65536,Jones - Plassman standard(with threadpool),3,100,0.031,17
rgg_n_2_16_s0.graph,65536,Largest Degree First standard,5,1,0.023,15
rgg_n_2_16_s0.graph,65536,Smallest Degree Last (sequential weighing),5,1,0.04,14
rgg_n_2_16_s0.graph,65536,Jones - Plassman standard(with threadpool),5,1,0.02,16
rgg_n_2_16_s0.graph,65536,Largest Degree First standard,5,5,0.022,15
rgg_n_2_16_s0.graph,65536,Smallest Degree Last (sequential weighing),5,5,0.034,15
rgg_n_2_16_s0.graph,65536,Jones - Plassman standard(with threadpool),5,5,0.017,17
rgg_n_2_16_s0.graph,65536,Largest Degree First standard,5,10,0.019,15
rgg_n_2_16_s0.graph,65536,Smallest Degree Last (sequential weighing),5,10,0.036,15
rgg_n_2_16_s0.graph,65536,Jones - Plassman standard(with threadpool),5,10,0.018,17
