v100.gra,100,Jones - Plassman(sequential),1,0,78
v100.gra,100,Jones - Plassman standard(with threadpool),8,0.012,78
v100.gra,100,Jones-Plassman standard (without threadpool),8,0.491,78
v100.gra,100,Jones-Plassman standard (find and color): ,8,0.005,78
v1000.gra,1000,Greedy Sequential Coloring,1,0.004,752
v1000.gra,1000,Largest Degree First standard,8,0.167,751
v1000.gra,1000,Largest Degree First (find and color),8,0.04,751
v1000.gra,1000,Smallest Degree Last (sequential),1,0.055,751
v1000.gra,1000,Smallest Degree Last (sequential weighing),8,0.189,751
v1000.gra,1000,Jones - Plassman(sequential),1,0.019,752
v1000.gra,1000,Jones - Plassman standard(with threadpool),8,0.194,751
v1000.gra,1000,Jones-Plassman standard (without threadpool),8,6.575,751
v1000.gra,1000,Jones-Plassman standard (find and color): ,8,0.04,751
ba10k2d.gra,10000,Greedy Sequential Coloring,1,0.001,8
ba10k2d.gra,10000,Largest Degree First standard,8,0.004,5
ba10k2d.gra,10000,Largest Degree First (find and color),8,0.002,5
ba10k2d.gra,10000,Smallest Degree Last (sequential),1,0.002,3
ba10k2d.gra,10000,Smallest Degree Last (sequential weighing),8,0.002,3
ba10k2d.gra,10000,Jones - Plassman(sequential),1,0.002,8
ba10k2d.gra,10000,Jones - Plassman standard(with threadpool),8,0.004,7
ba10k2d.gra,10000,Jones-Plassman standard (without threadpool),8,0.163,8
ba10k2d.gra,10000,Jones-Plassman standard (find and color): ,8,0.002,8
ba10k5d.gra,10000,Greedy Sequential Coloring,1,0.001,13
ba10k5d.gra,10000,Largest Degree First standard,8,0.007,8
ba10k5d.gra,10000,Largest Degree First (find and color),8,0.006,8
ba10k5d.gra,10000,Smallest Degree Last (sequential),1,0.004,8
ba10k5d.gra,10000,Smallest Degree Last (sequential weighing),8,0.005,8
ba10k5d.gra,10000,Jones - Plassman(sequential),1,0.007,13
ba10k5d.gra,10000,Jones - Plassman standard(with threadpool),8,0.011,13
ba10k5d.gra,10000,Jones-Plassman standard (without threadpool),8,0.381,13
ba10k5d.gra,10000,Jones-Plassman standard (find and color): ,8,0.005,12
agrocyc_dag_uniq.gra,12684,Greedy Sequential Coloring,1,0.002,5
agrocyc_dag_uniq.gra,12684,Largest Degree First standard,8,0.003,4
agrocyc_dag_uniq.gra,12684,Largest Degree First (find and color),8,0.002,4
agrocyc_dag_uniq.gra,12684,Smallest Degree Last (sequential),1,0.001,5
agrocyc_dag_uniq.gra,12684,Smallest Degree Last (sequential weighing),8,0.003,4
agrocyc_dag_uniq.gra,12684,Jones - Plassman(sequential),1,0.001,5
agrocyc_dag_uniq.gra,12684,Jones - Plassman standard(with threadpool),8,0.004,5
agrocyc_dag_uniq.gra,12684,Jones-Plassman standard (without threadpool),8,0.097,5
agrocyc_dag_uniq.gra,12684,Jones-Plassman standard (find and color): ,8,0.003,5
amaze_dag_uniq.gra,3710,Greedy Sequential Coloring,1,0.001,4
amaze_dag_uniq.gra,3710,Largest Degree First standard,8,0.002,4
amaze_dag_uniq.gra,3710,Largest Degree First (find and color),8,0.002,4
amaze_dag_uniq.gra,3710,Smallest Degree Last (sequential),1,0.001,4
amaze_dag_uniq.gra,3710,Smallest Degree Last (sequential weighing),8,0.002,4
amaze_dag_uniq.gra,3710,Jones - Plassman(sequential),1,0.001,4
amaze_dag_uniq.gra,3710,Jones - Plassman standard(with threadpool),8,0.002,4
amaze_dag_uniq.gra,3710,Jones-Plassman standard (without threadpool),8,0.079,4
amaze_dag_uniq.gra,3710,Jones-Plassman standard (find and color): ,8,0.001,4
anthra_dag_uniq.gra,12499,Greedy Sequential Coloring,1,0.001,5
anthra_dag_uniq.gra,12499,Largest Degree First standard,8,0.003,4
anthra_dag_uniq.gra,12499,Largest Degree First (find and color),8,0.002,4
anthra_dag_uniq.gra,12499,Smallest Degree Last (sequential),1,0.001,4
anthra_dag_uniq.gra,12499,Smallest Degree Last (sequential weighing),8,0.003,4
anthra_dag_uniq.gra,12499,Jones - Plassman(sequential),1,0.001,5
anthra_dag_uniq.gra,12499,Jones - Plassman standard(with threadpool),8,0.003,5
anthra_dag_uniq.gra,12499,Jones-Plassman standard (without threadpool),8,0.101,5
anthra_dag_uniq.gra,12499,Jones-Plassman standard (find and color): ,8,0.003,5
ecoo_dag_uniq.gra,12620,Greedy Sequential Coloring,1,0.001,5
ecoo_dag_uniq.gra,12620,Largest Degree First standard,8,0.003,4
ecoo_dag_uniq.gra,12620,Largest Degree First (find and color),8,0.002,4
ecoo_dag_uniq.gra,12620,Smallest Degree Last (sequential),1,0.001,4
ecoo_dag_uniq.gra,12620,Smallest Degree Last (sequential weighing),8,0.003,4
ecoo_dag_uniq.gra,12620,Jones - Plassman(sequential),1,0.001,5
ecoo_dag_uniq.gra,12620,Jones - Plassman standard(with threadpool),8,0.004,5
