v100.gra,100,Jones - Plassman(sequential),1,0,78
v100.gra,100,Jones - Plassman standard(with threadpool),8,0.02,78
v100.gra,100,Jones-Plassman standard (without threadpool),8,1.238,78
v100.gra,100,Jones-Plassman standard (find and color): ,8,0.012,78
v1000.gra,1000,Greedy Sequential Coloring,1,0.005,752
v1000.gra,1000,Largest Degree First standard,8,0.247,751
v1000.gra,1000,Largest Degree First (find and color),8,0.1,751
v1000.gra,1000,Smallest Degree Last (sequential),1,0.086,751
v1000.gra,1000,Smallest Degree Last (sequential weighing),8,0.276,751
v1000.gra,1000,Jones - Plassman(sequential),1,0.032,752
v1000.gra,1000,Jones - Plassman standard(with threadpool),8,0.252,751
v1000.gra,1000,Jones-Plassman standard (without threadpool),8,19.499,751
v1000.gra,1000,Jones-Plassman standard (find and color): ,8,0.101,751
rgg_n_2_15_s0.graph,32768,Greedy Sequential Coloring,1,0.012,14
rgg_n_2_15_s0.graph,32768,Largest Degree First standard,8,0.014,13
rgg_n_2_15_s0.graph,32768,Largest Degree First (find and color),8,0.014,13
rgg_n_2_15_s0.graph,32768,Smallest Degree Last (sequential),1,0.034,13
rgg_n_2_15_s0.graph,32768,Smallest Degree Last (sequential weighing),8,0.025,13
rgg_n_2_15_s0.graph,32768,Jones - Plassman(sequential),1,0.024,14
rgg_n_2_15_s0.graph,32768,Jones - Plassman standard(with threadpool),8,0.014,14
rgg_n_2_15_s0.graph,32768,Jones-Plassman standard (without threadpool),8,0.541,15
rgg_n_2_15_s0.graph,32768,Jones-Plassman standard (find and color): ,8,0.014,14
rgg_n_2_16_s0.graph,65536,Greedy Sequential Coloring,1,0.023,17
rgg_n_2_16_s0.graph,65536,Largest Degree First standard,8,0.025,15
rgg_n_2_16_s0.graph,65536,Largest Degree First (find and color),8,0.027,15
rgg_n_2_16_s0.graph,65536,Smallest Degree Last (sequential),1,0.072,16
rgg_n_2_16_s0.graph,65536,Smallest Degree Last (sequential weighing),8,0.046,14
rgg_n_2_16_s0.graph,65536,Jones - Plassman(sequential),1,0.056,17
rgg_n_2_16_s0.graph,65536,Jones - Plassman standard(with threadpool),8,0.021,16
rgg_n_2_16_s0.graph,65536,Jones-Plassman standard (without threadpool),8,0.655,17
rgg_n_2_16_s0.graph,65536,Jones-Plassman standard (find and color): ,8,0.027,16
rgg_n_2_17_s0.graph,131072,Greedy Sequential Coloring,1,0.056,16
rgg_n_2_17_s0.graph,131072,Largest Degree First standard,8,0.042,15
rgg_n_2_17_s0.graph,131072,Largest Degree First (find and color),8,0.049,15
rgg_n_2_17_s0.graph,131072,Smallest Degree Last (sequential),1,0.154,15
rgg_n_2_17_s0.graph,131072,Smallest Degree Last (sequential weighing),8,0.099,16
rgg_n_2_17_s0.graph,131072,Jones - Plassman(sequential),1,0.125,16
rgg_n_2_17_s0.graph,131072,Jones - Plassman standard(with threadpool),8,0.041,16
rgg_n_2_17_s0.graph,131072,Jones-Plassman standard (without threadpool),8,0.712,16
rgg_n_2_17_s0.graph,131072,Jones-Plassman standard (find and color): ,8,0.05,16
rgg_n_2_18_s0.graph,262144,Greedy Sequential Coloring,1,0.12,17
rgg_n_2_18_s0.graph,262144,Largest Degree First standard,8,0.084,16
rgg_n_2_18_s0.graph,262144,Largest Degree First (find and color),8,0.104,16
rgg_n_2_18_s0.graph,262144,Smallest Degree Last (sequential),1,0.313,17
rgg_n_2_18_s0.graph,262144,Smallest Degree Last (sequential weighing),8,0.194,16
rgg_n_2_18_s0.graph,262144,Jones - Plassman(sequential),1,0.281,18
rgg_n_2_18_s0.graph,262144,Jones - Plassman standard(with threadpool),8,0.078,18
rgg_n_2_18_s0.graph,262144,Jones-Plassman standard (without threadpool),8,0.741,17
rgg_n_2_18_s0.graph,262144,Jones-Plassman standard (find and color): ,8,0.098,18
rgg_n_2_19_s0.graph,524288,Greedy Sequential Coloring,1,0.257,19
rgg_n_2_19_s0.graph,524288,Largest Degree First standard,8,0.182,18
rgg_n_2_19_s0.graph,524288,Largest Degree First (find and color),8,0.219,18
rgg_n_2_19_s0.graph,524288,Smallest Degree Last (sequential),1,0.677,18
rgg_n_2_19_s0.graph,524288,Smallest Degree Last (sequential weighing),8,0.397,18
rgg_n_2_19_s0.graph,524288,Jones - Plassman(sequential),1,0.586,18
rgg_n_2_19_s0.graph,524288,Jones - Plassman standard(with threadpool),8,0.162,19
rgg_n_2_19_s0.graph,524288,Jones-Plassman standard (without threadpool),8,0.862,19
rgg_n_2_19_s0.graph,524288,Jones-Plassman standard (find and color): ,8,0.177,19
rgg_n_2_20_s0.graph,1048576,Greedy Sequential Coloring,1,0.584,20
rgg_n_2_20_s0.graph,1048576,Largest Degree First standard,8,0.4,18
rgg_n_2_20_s0.graph,1048576,Largest Degree First (find and color),8,0.495,18
rgg_n_2_20_s0.graph,1048576,Smallest Degree Last (sequential),1,1.382,19
rgg_n_2_20_s0.graph,1048576,Smallest Degree Last (sequential weighing),8,0.853,18
rgg_n_2_20_s0.graph,1048576,Jones - Plassman(sequential),1,1.262,19
rgg_n_2_20_s0.graph,1048576,Jones - Plassman standard(with threadpool),8,0.365,20
rgg_n_2_20_s0.graph,1048576,Jones-Plassman standard (without threadpool),8,1.074,19
rgg_n_2_20_s0.graph,1048576,Jones-Plassman standard (find and color): ,8,0.466,20
rgg_n_2_21_s0.graph,2097152,Greedy Sequential Coloring,1,1.371,20
rgg_n_2_21_s0.graph,2097152,Largest Degree First standard,8,0.906,19
rgg_n_2_21_s0.graph,2097152,Largest Degree First (find and color),8,1.115,19
rgg_n_2_21_s0.graph,2097152,Smallest Degree Last (sequential),1,3.003,19
rgg_n_2_21_s0.graph,2097152,Smallest Degree Last (sequential weighing),8,1.854,19
rgg_n_2_21_s0.graph,2097152,Jones - Plassman(sequential),1,2.777,19
rgg_n_2_21_s0.graph,2097152,Jones - Plassman standard(with threadpool),8,0.826,19
rgg_n_2_21_s0.graph,2097152,Jones-Plassman standard (without threadpool),8,1.646,20
rgg_n_2_21_s0.graph,2097152,Jones-Plassman standard (find and color): ,8,0.97,20
rgg_n_2_22_s0.graph,4194304,Greedy Sequential Coloring,1,3.105,23
rgg_n_2_22_s0.graph,4194304,Largest Degree First standard,8,2.042,20
rgg_n_2_22_s0.graph,4194304,Largest Degree First (find and color),8,2.314,20
rgg_n_2_22_s0.graph,4194304,Smallest Degree Last (sequential),1,6.257,20
rgg_n_2_22_s0.graph,4194304,Smallest Degree Last (sequential weighing),8,3.951,20
rgg_n_2_22_s0.graph,4194304,Jones - Plassman(sequential),1,5.921,22
rgg_n_2_22_s0.graph,4194304,Jones - Plassman standard(with threadpool),8,1.821,21
rgg_n_2_22_s0.graph,4194304,Jones-Plassman standard (without threadpool),8,2.711,21
rgg_n_2_22_s0.graph,4194304,Jones-Plassman standard (find and color): ,8,2.091,21
rgg_n_2_23_s0.graph,8388608,Greedy Sequential Coloring,1,6.574,21
rgg_n_2_23_s0.graph,8388608,Largest Degree First standard,8,4.615,21
rgg_n_2_23_s0.graph,8388608,Largest Degree First (find and color),8,5.212,21
rgg_n_2_23_s0.graph,8388608,Smallest Degree Last (sequential),1,13.169,22
rgg_n_2_23_s0.graph,8388608,Smallest Degree Last (sequential weighing),8,8.447,23
rgg_n_2_23_s0.graph,8388608,Jones - Plassman(sequential),1,12.612,23
rgg_n_2_23_s0.graph,8388608,Jones - Plassman standard(with threadpool),8,4.037,23
rgg_n_2_23_s0.graph,8388608,Jones-Plassman standard (without threadpool),8,5.019,22
rgg_n_2_23_s0.graph,8388608,Jones-Plassman standard (find and color): ,8,4.385,23
ba10k2d.gra,10000,Greedy Sequential Coloring,1,0.001,8
ba10k2d.gra,10000,Largest Degree First standard,8,0.007,5
ba10k2d.gra,10000,Largest Degree First (find and color),8,0.006,5
ba10k2d.gra,10000,Smallest Degree Last (sequential),1,0.004,3
ba10k2d.gra,10000,Smallest Degree Last (sequential weighing),8,0.005,3
ba10k2d.gra,10000,Jones - Plassman(sequential),1,0.004,8
ba10k2d.gra,10000,Jones - Plassman standard(with threadpool),8,0.01,9
ba10k2d.gra,10000,Jones-Plassman standard (without threadpool),8,0.582,8
ba10k2d.gra,10000,Jones-Plassman standard (find and color): ,8,0.005,8
ba10k5d.gra,10000,Greedy Sequential Coloring,1,0.003,13
ba10k5d.gra,10000,Largest Degree First standard,8,0.014,7
ba10k5d.gra,10000,Largest Degree First (find and color),8,0.01,7
ba10k5d.gra,10000,Smallest Degree Last (sequential),1,0.007,8
ba10k5d.gra,10000,Smallest Degree Last (sequential weighing),8,0.008,8
ba10k5d.gra,10000,Jones - Plassman(sequential),1,0.011,12
ba10k5d.gra,10000,Jones - Plassman standard(with threadpool),8,0.019,13
ba10k5d.gra,10000,Jones-Plassman standard (without threadpool),8,1.067,12
ba10k5d.gra,10000,Jones-Plassman standard (find and color): ,8,0.011,12
agrocyc_dag_uniq.gra,12684,Greedy Sequential Coloring,1,0.001,5
agrocyc_dag_uniq.gra,12684,Largest Degree First standard,8,0.005,4
agrocyc_dag_uniq.gra,12684,Largest Degree First (find and color),8,0.005,4
agrocyc_dag_uniq.gra,12684,Smallest Degree Last (sequential),1,0.003,5
agrocyc_dag_uniq.gra,12684,Smallest Degree Last (sequential weighing),8,0.005,4
agrocyc_dag_uniq.gra,12684,Jones - Plassman(sequential),1,0.002,5
agrocyc_dag_uniq.gra,12684,Jones - Plassman standard(with threadpool),8,0.006,5
agrocyc_dag_uniq.gra,12684,Jones-Plassman standard (without threadpool),8,0.27,6
agrocyc_dag_uniq.gra,12684,Jones-Plassman standard (find and color): ,8,0.006,5
amaze_dag_uniq.gra,3710,Greedy Sequential Coloring,1,0.001,4
amaze_dag_uniq.gra,3710,Largest Degree First standard,8,0.005,4
amaze_dag_uniq.gra,3710,Largest Degree First (find and color),8,0.003,4
amaze_dag_uniq.gra,3710,Smallest Degree Last (sequential),1,0.001,4
amaze_dag_uniq.gra,3710,Smallest Degree Last (sequential weighing),8,0.004,4
amaze_dag_uniq.gra,3710,Jones - Plassman(sequential),1,0.001,4
amaze_dag_uniq.gra,3710,Jones - Plassman standard(with threadpool),8,0.004,4
amaze_dag_uniq.gra,3710,Jones-Plassman standard (without threadpool),8,0.193,4
amaze_dag_uniq.gra,3710,Jones-Plassman standard (find and color): ,8,0.004,4
anthra_dag_uniq.gra,12499,Greedy Sequential Coloring,1,0.002,5
anthra_dag_uniq.gra,12499,Largest Degree First standard,8,0.005,4
anthra_dag_uniq.gra,12499,Largest Degree First (find and color),8,0.005,4
anthra_dag_uniq.gra,12499,Smallest Degree Last (sequential),1,0.002,4
anthra_dag_uniq.gra,12499,Smallest Degree Last (sequential weighing),8,0.006,4
anthra_dag_uniq.gra,12499,Jones - Plassman(sequential),1,0.003,5
anthra_dag_uniq.gra,12499,Jones - Plassman standard(with threadpool),8,0.006,5
anthra_dag_uniq.gra,12499,Jones-Plassman standard (without threadpool),8,0.245,5
anthra_dag_uniq.gra,12499,Jones-Plassman standard (find and color): ,8,0.005,5
ecoo_dag_uniq.gra,12620,Greedy Sequential Coloring,1,0.002,5
